 Example 1 - Column Test                                                 

 Program SWMS_2D
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = sec  , M = -    


 Time  ***     60.0000 ***

    n    x(n)  z(n)     vz(n)     vz(n+1) ...

  111     0.0     0.0 -0.36E-06 -0.36E-06


 Time  ***    900.0000 ***

    n    x(n)  z(n)     vz(n)     vz(n+1) ...

    1     0.0    61.0 -0.21E-02 -0.21E-02
    3     0.0    60.8 -0.21E-02 -0.21E-02
    5     0.0    60.5 -0.21E-02 -0.21E-02
    7     0.0    60.2 -0.21E-02 -0.21E-02
    9     0.0    60.0 -0.21E-02 -0.21E-02
   11     0.0    59.5 -0.21E-02 -0.21E-02
   13     0.0    59.0 -0.21E-02 -0.21E-02
   15     0.0    58.0 -0.21E-02 -0.21E-02
   17     0.0    57.0 -0.21E-02 -0.21E-02
   19     0.0    56.0 -0.21E-02 -0.21E-02
   21     0.0    55.0 -0.20E-02 -0.20E-02
   23     0.0    54.0 -0.20E-02 -0.20E-02
   25     0.0    53.0 -0.20E-02 -0.20E-02
   27     0.0    52.0 -0.20E-02 -0.19E-02
   29     0.0    51.0 -0.19E-02 -0.19E-02
   31     0.0    50.0 -0.19E-02 -0.18E-02
   33     0.0    49.0 -0.18E-02 -0.16E-02
   35     0.0    48.0 -0.17E-02 -0.15E-02
   37     0.0    47.0 -0.15E-02 -0.12E-02
   39     0.0    46.0 -0.10E-02 -0.79E-03
   41     0.0    45.0 -0.30E-03 -0.30E-03
   43     0.0    44.0 -0.20E-04 -0.36E-04
   45     0.0    43.0 -0.26E-05 -0.55E-05
   47     0.0    42.0 -0.46E-06 -0.60E-06
   49     0.0    41.0 -0.38E-06 -0.38E-06
   51     0.0    40.0 -0.37E-06 -0.37E-06
   53     0.0    39.0 -0.37E-06 -0.37E-06
   55     0.0    38.0 -0.37E-06 -0.37E-06
   57     0.0    37.0 -0.37E-06 -0.37E-06
   59     0.0    36.0 -0.37E-06 -0.37E-06
   61     0.0    35.0 -0.37E-06 -0.37E-06
   63     0.0    34.0 -0.37E-06 -0.37E-06
   65     0.0    33.0 -0.37E-06 -0.37E-06
   67     0.0    32.0 -0.37E-06 -0.37E-06
   69     0.0    31.0 -0.37E-06 -0.37E-06
   71     0.0    30.0 -0.37E-06 -0.37E-06
   73     0.0    29.0 -0.37E-06 -0.37E-06
   75     0.0    28.0 -0.37E-06 -0.37E-06
   77     0.0    27.0 -0.37E-06 -0.37E-06
   79     0.0    26.0 -0.37E-06 -0.37E-06
   81     0.0    25.0 -0.37E-06 -0.37E-06
   83     0.0    24.0 -0.37E-06 -0.37E-06
   85     0.0    23.0 -0.37E-06 -0.37E-06
   87     0.0    22.0 -0.37E-06 -0.37E-06
   89     0.0    21.0 -0.37E-06 -0.37E-06
   91     0.0    20.0 -0.37E-06 -0.37E-06
   93     0.0    18.0 -0.37E-06 -0.37E-06
   95     0.0    16.0 -0.37E-06 -0.37E-06
   97     0.0    14.0 -0.37E-06 -0.37E-06
   99     0.0    12.0 -0.37E-06 -0.37E-06
  101     0.0    10.0 -0.37E-06 -0.37E-06
  103     0.0     8.0 -0.37E-06 -0.37E-06
  105     0.0     6.0 -0.37E-06 -0.37E-06
  107     0.0     4.0 -0.37E-06 -0.37E-06
  109     0.0     2.0 -0.29E-06 -0.33E-06
  111     0.0     0.0 -0.24E-06 -0.25E-06


 Time  ***   1800.0000 ***

    n    x(n)  z(n)     vz(n)     vz(n+1) ...

    1     0.0    61.0 -0.16E-02 -0.16E-02
    3     0.0    60.8 -0.16E-02 -0.16E-02
    5     0.0    60.5 -0.16E-02 -0.16E-02
    7     0.0    60.2 -0.16E-02 -0.16E-02
    9     0.0    60.0 -0.16E-02 -0.16E-02
   11     0.0    59.5 -0.16E-02 -0.16E-02
   13     0.0    59.0 -0.16E-02 -0.16E-02
   15     0.0    58.0 -0.16E-02 -0.16E-02
   17     0.0    57.0 -0.16E-02 -0.16E-02
   19     0.0    56.0 -0.16E-02 -0.16E-02
   21     0.0    55.0 -0.16E-02 -0.16E-02
   23     0.0    54.0 -0.16E-02 -0.16E-02
   25     0.0    53.0 -0.16E-02 -0.16E-02
   27     0.0    52.0 -0.16E-02 -0.16E-02
   29     0.0    51.0 -0.16E-02 -0.16E-02
   31     0.0    50.0 -0.15E-02 -0.16E-02
   33     0.0    49.0 -0.15E-02 -0.15E-02
   35     0.0    48.0 -0.15E-02 -0.15E-02
   37     0.0    47.0 -0.15E-02 -0.15E-02
   39     0.0    46.0 -0.15E-02 -0.14E-02
   41     0.0    45.0 -0.15E-02 -0.14E-02
   43     0.0    44.0 -0.14E-02 -0.13E-02
   45     0.0    43.0 -0.14E-02 -0.13E-02
   47     0.0    42.0 -0.13E-02 -0.12E-02
   49     0.0    41.0 -0.12E-02 -0.11E-02
   51     0.0    40.0 -0.11E-02 -0.92E-03
   53     0.0    39.0 -0.85E-03 -0.69E-03
   55     0.0    38.0 -0.47E-03 -0.38E-03
   57     0.0    37.0 -0.70E-04 -0.91E-04
   59     0.0    36.0 -0.79E-05 -0.14E-04
   61     0.0    35.0 -0.11E-05 -0.20E-05
   63     0.0    34.0 -0.41E-06 -0.46E-06
   65     0.0    33.0 -0.38E-06 -0.38E-06
   67     0.0    32.0 -0.37E-06 -0.37E-06
   69     0.0    31.0 -0.37E-06 -0.37E-06
   71     0.0    30.0 -0.37E-06 -0.37E-06
   73     0.0    29.0 -0.37E-06 -0.37E-06
   75     0.0    28.0 -0.37E-06 -0.37E-06
   77     0.0    27.0 -0.37E-06 -0.37E-06
   79     0.0    26.0 -0.37E-06 -0.37E-06
   81     0.0    25.0 -0.37E-06 -0.37E-06
   83     0.0    24.0 -0.37E-06 -0.37E-06
   85     0.0    23.0 -0.37E-06 -0.37E-06
   87     0.0    22.0 -0.37E-06 -0.37E-06
   89     0.0    21.0 -0.37E-06 -0.37E-06
   91     0.0    20.0 -0.37E-06 -0.37E-06
   93     0.0    18.0 -0.37E-06 -0.37E-06
   95     0.0    16.0 -0.37E-06 -0.37E-06
   97     0.0    14.0 -0.37E-06 -0.37E-06
   99     0.0    12.0 -0.37E-06 -0.37E-06
  101     0.0    10.0 -0.37E-06 -0.37E-06
  103     0.0     8.0 -0.37E-06 -0.37E-06
  105     0.0     6.0 -0.37E-06 -0.37E-06
  107     0.0     4.0 -0.35E-06 -0.36E-06
  109     0.0     2.0 -0.23E-06 -0.29E-06
  111     0.0     0.0 -0.18E-06 -0.19E-06


 Time  ***   2700.0000 ***

    n    x(n)  z(n)     vz(n)     vz(n+1) ...

    1     0.0    61.0 -0.14E-02 -0.14E-02
    3     0.0    60.8 -0.14E-02 -0.14E-02
    5     0.0    60.5 -0.14E-02 -0.14E-02
    7     0.0    60.2 -0.14E-02 -0.14E-02
    9     0.0    60.0 -0.14E-02 -0.14E-02
   11     0.0    59.5 -0.14E-02 -0.14E-02
   13     0.0    59.0 -0.14E-02 -0.14E-02
   15     0.0    58.0 -0.14E-02 -0.14E-02
   17     0.0    57.0 -0.14E-02 -0.14E-02
   19     0.0    56.0 -0.14E-02 -0.14E-02
   21     0.0    55.0 -0.14E-02 -0.14E-02
   23     0.0    54.0 -0.14E-02 -0.14E-02
   25     0.0    53.0 -0.14E-02 -0.14E-02
   27     0.0    52.0 -0.14E-02 -0.14E-02
   29     0.0    51.0 -0.14E-02 -0.14E-02
   31     0.0    50.0 -0.14E-02 -0.14E-02
   33     0.0    49.0 -0.14E-02 -0.14E-02
   35     0.0    48.0 -0.14E-02 -0.14E-02
   37     0.0    47.0 -0.14E-02 -0.14E-02
   39     0.0    46.0 -0.13E-02 -0.13E-02
   41     0.0    45.0 -0.13E-02 -0.13E-02
   43     0.0    44.0 -0.13E-02 -0.13E-02
   45     0.0    43.0 -0.13E-02 -0.13E-02
   47     0.0    42.0 -0.13E-02 -0.13E-02
   49     0.0    41.0 -0.13E-02 -0.12E-02
   51     0.0    40.0 -0.13E-02 -0.12E-02
   53     0.0    39.0 -0.12E-02 -0.12E-02
   55     0.0    38.0 -0.12E-02 -0.11E-02
   57     0.0    37.0 -0.11E-02 -0.11E-02
   59     0.0    36.0 -0.11E-02 -0.10E-02
   61     0.0    35.0 -0.99E-03 -0.89E-03
   63     0.0    34.0 -0.88E-03 -0.77E-03
   65     0.0    33.0 -0.71E-03 -0.58E-03
   67     0.0    32.0 -0.43E-03 -0.35E-03
   69     0.0    31.0 -0.93E-04 -0.11E-03
   71     0.0    30.0 -0.11E-04 -0.18E-04
   73     0.0    29.0 -0.16E-05 -0.31E-05
   75     0.0    28.0 -0.45E-06 -0.55E-06
   77     0.0    27.0 -0.38E-06 -0.38E-06
   79     0.0    26.0 -0.37E-06 -0.38E-06
   81     0.0    25.0 -0.37E-06 -0.37E-06
   83     0.0    24.0 -0.37E-06 -0.37E-06
   85     0.0    23.0 -0.37E-06 -0.37E-06
   87     0.0    22.0 -0.37E-06 -0.37E-06
   89     0.0    21.0 -0.37E-06 -0.37E-06
   91     0.0    20.0 -0.37E-06 -0.37E-06
   93     0.0    18.0 -0.37E-06 -0.37E-06
   95     0.0    16.0 -0.37E-06 -0.37E-06
   97     0.0    14.0 -0.37E-06 -0.37E-06
   99     0.0    12.0 -0.37E-06 -0.37E-06
  101     0.0    10.0 -0.37E-06 -0.37E-06
  103     0.0     8.0 -0.37E-06 -0.37E-06
  105     0.0     6.0 -0.37E-06 -0.37E-06
  107     0.0     4.0 -0.33E-06 -0.34E-06
  109     0.0     2.0 -0.20E-06 -0.26E-06
  111     0.0     0.0 -0.14E-06 -0.15E-06


 Time  ***   3600.0000 ***

    n    x(n)  z(n)     vz(n)     vz(n+1) ...

    1     0.0    61.0 -0.13E-02 -0.13E-02
    3     0.0    60.8 -0.13E-02 -0.13E-02
    5     0.0    60.5 -0.13E-02 -0.13E-02
    7     0.0    60.2 -0.13E-02 -0.13E-02
    9     0.0    60.0 -0.13E-02 -0.13E-02
   11     0.0    59.5 -0.13E-02 -0.13E-02
   13     0.0    59.0 -0.13E-02 -0.13E-02
   15     0.0    58.0 -0.13E-02 -0.13E-02
   17     0.0    57.0 -0.13E-02 -0.13E-02
   19     0.0    56.0 -0.13E-02 -0.13E-02
   21     0.0    55.0 -0.13E-02 -0.13E-02
   23     0.0    54.0 -0.13E-02 -0.13E-02
   25     0.0    53.0 -0.13E-02 -0.13E-02
   27     0.0    52.0 -0.13E-02 -0.13E-02
   29     0.0    51.0 -0.13E-02 -0.13E-02
   31     0.0    50.0 -0.13E-02 -0.13E-02
   33     0.0    49.0 -0.13E-02 -0.13E-02
   35     0.0    48.0 -0.13E-02 -0.13E-02
   37     0.0    47.0 -0.13E-02 -0.13E-02
   39     0.0    46.0 -0.13E-02 -0.13E-02
   41     0.0    45.0 -0.13E-02 -0.13E-02
   43     0.0    44.0 -0.12E-02 -0.12E-02
   45     0.0    43.0 -0.12E-02 -0.12E-02
   47     0.0    42.0 -0.12E-02 -0.12E-02
   49     0.0    41.0 -0.12E-02 -0.12E-02
   51     0.0    40.0 -0.12E-02 -0.12E-02
   53     0.0    39.0 -0.12E-02 -0.12E-02
   55     0.0    38.0 -0.12E-02 -0.12E-02
   57     0.0    37.0 -0.12E-02 -0.11E-02
   59     0.0    36.0 -0.11E-02 -0.11E-02
   61     0.0    35.0 -0.11E-02 -0.11E-02
   63     0.0    34.0 -0.11E-02 -0.11E-02
   65     0.0    33.0 -0.11E-02 -0.10E-02
   67     0.0    32.0 -0.10E-02 -0.96E-03
   69     0.0    31.0 -0.97E-03 -0.91E-03
   71     0.0    30.0 -0.91E-03 -0.83E-03
   73     0.0    29.0 -0.82E-03 -0.72E-03
   75     0.0    28.0 -0.70E-03 -0.59E-03
   77     0.0    27.0 -0.50E-03 -0.41E-03
   79     0.0    26.0 -0.21E-03 -0.19E-03
   81     0.0    25.0 -0.27E-04 -0.40E-04
   83     0.0    24.0 -0.43E-05 -0.79E-05
   85     0.0    23.0 -0.72E-06 -0.11E-05
   87     0.0    22.0 -0.40E-06 -0.43E-06
   89     0.0    21.0 -0.38E-06 -0.38E-06
   91     0.0    20.0 -0.37E-06 -0.37E-06
   93     0.0    18.0 -0.37E-06 -0.37E-06
   95     0.0    16.0 -0.37E-06 -0.37E-06
   97     0.0    14.0 -0.37E-06 -0.37E-06
   99     0.0    12.0 -0.37E-06 -0.37E-06
  101     0.0    10.0 -0.37E-06 -0.37E-06
  103     0.0     8.0 -0.37E-06 -0.37E-06
  105     0.0     6.0 -0.36E-06 -0.36E-06
  107     0.0     4.0 -0.31E-06 -0.33E-06
  109     0.0     2.0 -0.18E-06 -0.23E-06
  111     0.0     0.0 -0.12E-06 -0.13E-06


 Time  ***   5400.0000 ***

    n    x(n)  z(n)     vz(n)     vz(n+1) ...

    1     0.0    61.0 -0.12E-02 -0.12E-02
    3     0.0    60.8 -0.12E-02 -0.12E-02
    5     0.0    60.5 -0.12E-02 -0.12E-02
    7     0.0    60.2 -0.12E-02 -0.12E-02
    9     0.0    60.0 -0.12E-02 -0.12E-02
   11     0.0    59.5 -0.12E-02 -0.12E-02
   13     0.0    59.0 -0.12E-02 -0.12E-02
   15     0.0    58.0 -0.12E-02 -0.12E-02
   17     0.0    57.0 -0.12E-02 -0.12E-02
   19     0.0    56.0 -0.12E-02 -0.12E-02
   21     0.0    55.0 -0.12E-02 -0.12E-02
   23     0.0    54.0 -0.12E-02 -0.12E-02
   25     0.0    53.0 -0.12E-02 -0.12E-02
   27     0.0    52.0 -0.12E-02 -0.12E-02
   29     0.0    51.0 -0.12E-02 -0.12E-02
   31     0.0    50.0 -0.12E-02 -0.12E-02
   33     0.0    49.0 -0.12E-02 -0.12E-02
   35     0.0    48.0 -0.12E-02 -0.12E-02
   37     0.0    47.0 -0.12E-02 -0.12E-02
   39     0.0    46.0 -0.12E-02 -0.12E-02
   41     0.0    45.0 -0.12E-02 -0.12E-02
   43     0.0    44.0 -0.11E-02 -0.11E-02
   45     0.0    43.0 -0.11E-02 -0.11E-02
   47     0.0    42.0 -0.11E-02 -0.11E-02
   49     0.0    41.0 -0.11E-02 -0.11E-02
   51     0.0    40.0 -0.11E-02 -0.11E-02
   53     0.0    39.0 -0.11E-02 -0.11E-02
   55     0.0    38.0 -0.11E-02 -0.11E-02
   57     0.0    37.0 -0.11E-02 -0.11E-02
   59     0.0    36.0 -0.11E-02 -0.11E-02
   61     0.0    35.0 -0.11E-02 -0.11E-02
   63     0.0    34.0 -0.11E-02 -0.11E-02
   65     0.0    33.0 -0.11E-02 -0.11E-02
   67     0.0    32.0 -0.11E-02 -0.11E-02
   69     0.0    31.0 -0.10E-02 -0.10E-02
   71     0.0    30.0 -0.10E-02 -0.10E-02
   73     0.0    29.0 -0.10E-02 -0.10E-02
   75     0.0    28.0 -0.10E-02 -0.10E-02
   77     0.0    27.0 -0.10E-02 -0.98E-03
   79     0.0    26.0 -0.98E-03 -0.95E-03
   81     0.0    25.0 -0.96E-03 -0.93E-03
   83     0.0    24.0 -0.94E-03 -0.90E-03
   85     0.0    23.0 -0.91E-03 -0.86E-03
   87     0.0    22.0 -0.86E-03 -0.81E-03
   89     0.0    21.0 -0.82E-03 -0.76E-03
   91     0.0    20.0 -0.83E-03 -0.71E-03
   93     0.0    18.0 -0.53E-03 -0.41E-03
   95     0.0    16.0 -0.11E-03 -0.11E-03
   97     0.0    14.0 -0.73E-05 -0.12E-04
   99     0.0    12.0 -0.11E-05 -0.19E-05
  101     0.0    10.0 -0.40E-06 -0.43E-06
  103     0.0     8.0 -0.37E-06 -0.37E-06
  105     0.0     6.0 -0.34E-06 -0.35E-06
  107     0.0     4.0 -0.28E-06 -0.30E-06
  109     0.0     2.0 -0.15E-06 -0.20E-06
  111     0.0     0.0 -0.96E-07 -0.99E-07
